Time,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
13-Jan-2020,15.2413930981198,15.1288735985266,14.0039196092854,16.3640390981519,12.3590646786363,16.6210564640448,17.4375896898474,15.8687371363519,7.63533390787437,13.8670447647215,11.9363717342966,11.3159678713697,-1.66650766847336,12.414965629194,11.4678836172843,5.1539920729756,7.98944850277542,14.3869456555789,6.81136876475523,10.0490752272942,15.0030165422708,15.1482980644405,13.5762056439951,15.6473244432688,17.3512293399352,17.8187247449357,8.46739360212063,15.5903944677465,13.460783917627,15.9321268399443,19.6238737463374,15.4413609612115,19.7391074160817,8.8316577529904,13.3927611391221,16.3313430887893,14.2756885770359,8.77720776981364,12.8421477965028,16.2662559142561,11.232292607283,12.7508198848503,18.6161502129934,14.2917697770988,16.5047006482706,9.41041595229947,15.7851188891363,-14.1680703041867,9.8429154017838,7.02298861924072,15.7433190241698
14-Jan-2020,4.77335542879495,3.06134061483355,0.912820700691231,2.34462005094164,0.825214086092877,7.63717397331542,0.771078280660035,-3.50692145700267,0.466386527773576,0.0340151346674178,1.56468408886412,1.05634501513639,-8.74148613953556,3.21435270213858,1.9964086126703,0.482595126798831,6.35715439246854,2.197443850345,-3.35856904112671,4.85470459740685,2.68292224707864,5.88763071472026,4.55018324374921,1.14511838819106,-2.22418412066053,4.19643126673658,-3.16186765129975,0.837233232244127,-0.569224441580067,4.91589854987849,1.78202858410814,6.64595800048017,4.83828677838457,-1.64019251870296,-3.910590868936,1.03677274240173,3.37668857494031,-4.83239369980821,2.1567912482443,8.04223467776915,0.168039965323351,0.98225813759721,3.20012955691544,3.32826331115619,-0.800740419644534,1.52236203939237,5.19027045862274,-36.3120936569154,3.48528310058003,1.55453993201593,0.430363991948139
15-Jan-2020,9.12583437426866,6.18915142093091,5.38894988328388,10.5658699594523,5.24776070498513,7.88746381396146,6.7730034550061,5.85848155937507,1.77289001662675,7.12534818766179,5.8646226230135,3.14173388913267,-1.54471739940553,3.55979398827787,1.94696115304023,-7.01310544535653,13.0226704849051,3.76412657997613,6.96963877755565,8.34167456464106,7.15581328771396,9.6894345434895,8.41791703154252,7.06276315715245,7.88585257193995,21.3272253013078,3.44241673345078,14.16348891494,2.72897470413446,11.4337725229334,4.41594159627101,7.58723749854346,10.4965421598113,6.473456527752,6.85013250887595,7.89021873763029,24.6687565983625,-0.114348468223343,6.42886756461368,8.7906478303281,6.34710388000984,4.2619362828463,5.3403514872608,7.97786721797911,2.60295973623003,2.27055760184313,7.34013947649305,-26.8445155465349,2.92127564007248,5.53032722416771,8.69619975119832
16-Jan-2020,12.0979884414956,3.0444857424724,3.64296248285166,6.25947695037614,-0.804405026906494,2.31396790241695,1.31676063200067,2.93772829766701,0.91263728766366,6.97593671704931,10.4857929515132,2.92121011033614,1.55178834252795,11.1450745757916,12.4127562782464,11.0828232929482,10.0668337122552,7.21090569275461,5.70069591362473,-34.8078599879996,3.6160505813107,7.91581996764871,6.39043194849858,6.32120117425494,4.99685137038771,13.523707133817,0.996507022686462,4.85430309776148,-1.5662638938261,0.556971291828477,1.84812609089347,-9.69976696788554,5.36084283699873,10.5691449736512,-5.1567175014814,8.68674237257984,7.13182170734279,-3.2832620822798,3.37579836086305,7.64785775694939,10.342197257589,2.23357027785088,12.3833376006407,2.94909296154398,4.24793298102918,-3.6834151458076,8.47686592674909,-6.11946368468633,0.40363656984785,5.14650726487697,4.64666417611423
17-Jan-2020,5.70855893677004,0.41107773906721,3.01784887583573,6.27502505839526,5.92158591097027,9.65604354454819,2.42066010613121,0.546195873727633,-1.93953796624804,7.24860410119603,10.851623952865,4.28010056070559,-1.01291688803205,-2.41421837359812,6.83983431685251,-61.7583774103946,-41.1649019786304,9.48967338778784,5.79316040175109,8.33312238221087,1.65020649923745,1.01469466594563,4.05704003688083,-37.1863960658145,5.85844522376944,-56.840146346207,-0.680801555007435,-62.6760991261492,-0.0943521890218462,1.30642536424265,2.60291906283199,-7.96968560514662,8.44027578387487,11.1892353146703,-30.2540841401663,5.96811894343335,-0.256944679234943,-3.12551363100484,1.13808275717371,2.63486773403406,5.77685917382802,-57.2051232951412,10.4036262346913,3.52949679301103,-4.71093712660504,3.73494433521246,5.73163285637629,-1.18695515759722,4.86882025976425,-7.49525765528574,-2.75779726971083
18-Jan-2020,4.50876382937752,3.75406803151278,5.64709295744701,6.2673517983193,5.22646489255312,6.60511194147709,-11.6496679678557,-1.88670332945772,-2.37237321742208,7.89446280736585,4.89352557046357,5.52075089047693,2.19752087314387,-5.2336935694624,-5.08396561946611,-45.3358333900103,9.11860414608288,1.78777683266348,2.91967409618469,-4.16649760812394,-15.5791810735275,-2.21481487889781,-20.0752808456055,-36.4787811712109,0.860276873107426,5.98357446075623,3.7383209199972,-10.2005684067059,2.83273297670926,-5.08910529886524,-12.58787042417,4.01422298877809,-8.56099247174484,3.67771048696275,-45.7933495465992,-6.10960280677526,5.68840385113071,1.60092172721036,-25.6592410262939,-3.39241849477907,2.32396351365606,-52.2831125650816,2.98210529343712,2.3270994444226,5.60406498129954,-4.11324120195258,-5.42305457011405,3.13977803440042,-8.35945569434707,-13.8902298686078,5.07459467354419
19-Jan-2020,14.2401296681111,6.12729965606807,8.27107107492645,6.0367365090484,9.9116504396889,9.73447338709828,2.80172830722392,6.21208467373827,7.86372499938669,8.41614944811249,8.54849371644909,8.86947009129752,7.7388470530342,6.32975876698359,1.83131812024362,-1.53754670413209,14.6112747708338,4.55096184208697,9.64112367383703,-8.0077570679243,4.50734754809481,-0.319707717708395,-0.0589116786804123,0.167610766164364,7.17067804145111,9.30263365077097,5.58265369757304,3.24913372682131,6.63951847270478,-3.52673015558604,4.37219363227285,4.97889016924924,2.02262585855583,5.94497454912955,-4.69640363202109,1.93683601788795,5.56058110144397,7.19443779161519,1.27953889972696,3.24296702162391,7.48178524376517,-4.38689662944597,8.11270948632734,5.59154680670908,6.23565967139363,-6.65046659468207,5.14562197082058,5.07356816627833,-0.158493021168083,4.67761947418768,7.93601305096052
20-Jan-2020,-27.2687258811832,-18.8062137794032,-18.8699241371747,-24.225981493518,-21.8195053883497,-13.6105318758529,-33.2387778703694,-27.9708397207272,-30.2965123260421,-23.244399835497,-32.9623339351182,-19.2880457038472,-11.5129792715033,-26.214359991894,-18.6284186913864,-21.0730295302663,-24.6840382529282,-34.706674238384,-27.4146817625012,-21.3795489531384,-36.996806822271,-34.9929991028532,-21.3226143945141,-23.7871871512305,-32.1764776784861,-30.898399959177,-8.28838540848793,-20.3198834865877,-18.7630303932067,-28.6950450996186,-34.5069530372939,-17.3477751299666,-36.4002556260752,-32.1761941488878,-27.6214926793029,-30.0024524071563,-26.2243503192255,-17.2609248591525,-24.7991886693907,-29.5427292268885,-27.9169836479851,-13.5963240922694,-27.7369582825041,-21.1237804316195,-12.1977489453672,-13.2735175378565,-30.1686194305315,-16.6070918751832,-30.5202528880568,-13.7307623858279,-3.71943806321172
21-Jan-2020,3.66248318705532,5.89853745371577,1.81930429607332,6.26189390241357,1.71761777296432,11.5038169338816,3.69141416337137,0.966024267885117,9.53078066672783,1.8596316480827,5.54804402858254,2.50792074761255,7.16540178578712,2.49386784204946,3.12603567164823,2.65528939667148,2.73177748494705,0.300779846939527,3.29375380577066,-1.29745099199608,3.93606994342763,2.96797662595771,6.42415099529249,4.31581709595337,6.29099969102685,-1.7626702049807,6.67925105681937,2.08549259857608,2.86643946275036,3.94974163463657,2.44905969354136,8.82975847959571,-2.33244392703874,-3.48954642894014,2.69091628245253,1.05872311957284,2.45855381188969,3.20263818281554,0.277511339543064,-1.75436144564179,1.12649693359442,1.66081933573721,3.66310611798954,4.98132517745892,3.20332726885026,1.51277477441685,4.53354785882046,10.6368681119163,1.07589044479388,2.16873469938391,8.83223928478506
22-Jan-2020,8.91388947765139,12.4606416256602,7.45927146223265,-10.468939515246,4.6703962578163,11.8813381986813,6.65640651961882,9.96958430739979,14.0933255844821,6.04051198245562,8.26324250980305,5.35082593172521,13.1952414601621,9.83085032283319,10.6766156766241,-6.01411917338012,0.0430000394608229,6.55524392029113,5.7212093623424,5.03794895075346,7.63008472903232,4.58491303717597,6.55796359762003,5.89500019509277,7.37685563994234,5.52056238502549,7.58750493645724,-32.6558031049223,3.32045615050558,-0.678689449097721,1.23181250568583,9.16767835003089,-3.6395181322123,1.63949667454999,9.34740217142886,4.68955610495062,9.05638917582846,4.68517526442541,4.84509768010142,0.500059165818804,4.98173416361278,7.72409077485639,7.57165965473475,4.03028649068144,6.52295462145793,7.39641517444732,8.72605201305264,11.4279789941494,6.70758276833079,3.43499649479753,7.66165910187668
23-Jan-2020,1.716844613029,0.761841965847408,2.61710207673095,1.72786524190962,1.0673490046431,3.53008863502207,-0.201446569453005,1.91951982815839,3.82608794813927,2.5360636903584,5.96885306444518,3.1784107663462,3.73198354618674,-0.585211948294874,6.30415788547384,-0.832197998498226,3.09930569058262,2.00248841597518,0.209963199024678,22.2439799072383,1.61252508257187,4.43412024928707,4.3079950457545,3.83119912518154,0.00116533511088006,-15.9522194929238,2.01578883823335,-4.11987130810952,1.3003065531042,14.8188282785842,0.719902411072938,3.47986269455003,-2.21305521739581,8.20959523071968,6.11418849990088,6.32153276873004,6.89455105594589,2.58418207755819,1.71212463286309,-2.20816413840596,6.34476144791628,4.0467960669921,6.25679803917102,3.35911933928328,4.68253157401264,12.5907596030936,5.2984380264796,5.61530816906538,4.24827232120501,1.37450943425795,7.55671180235669
24-Jan-2020,11.4409355569003,10.9378221928666,7.39232840047443,10.6428206906151,7.03509492478426,16.7313673495209,5.34575133172075,9.152590305552,6.7155073748658,11.6225100469832,9.53433854129684,7.29199960153873,6.17900983944166,6.41197732248338,6.63591149584799,2.34179991798934,0.71502690272483,6.96388842950629,9.01322421011756,9.69628891855607,-0.775734382178343,1.97627267783903,0.630416127948853,12.3449466499727,9.58081146117575,-9.84973411964099,6.15239071725831,17.9947640593974,5.5003799247829,5.89628329157525,5.41190133576146,10.0165664184558,0.376827063268259,10.4761163174654,10.4971957279499,11.6805047131815,9.95308126407514,3.83396086258824,7.43025347100966,1.76379358582085,9.61795778436178,18.2998727716084,13.1566831071345,11.366059912858,6.86379167834762,15.4329882362677,7.01074598258584,8.02520771300377,7.5849611617555,-0.954493450913859,10.2369699388059
25-Jan-2020,5.93948869454482,1.54409515186049,3.86591557732514,9.591829393493,2.27986991701468,-1.40274733564139,-5.08035469912575,-5.18759059456812,-7.7199163434437,2.02374422468429,3.60688495127578,-1.14649788223868,-0.14790994363229,-1.98505742210641,-0.231491404317612,13.8557587972791,6.84926079577649,1.07680539865358,2.40828798594159,-0.724436557428889,0.206339845459519,-3.31666081236554,9.75316293147143,10.2888361019751,3.31768398543029,7.07078373712285,3.86621798398482,2.43884828105437,1.84629308049052,-0.17674872881192,-3.8405562977597,-1.45481785454092,-3.72893420478966,3.34181960730599,9.09949820021837,4.11615159190128,7.41722946270094,2.34351145173546,2.63713641663446,-0.143534366763035,4.55016319787058,13.0851559702882,4.01009166336285,-0.371721258553453,-3.58267404937811,-3.30202332799865,-1.70163487503231,-2.19072229618304,-3.76738444495841,0.195657586555562,-0.485575688747317
26-Jan-2020,5.82475375936941,2.47656424350278,-3.39927586343397,-1.2919131020622,-3.38750046166875,-1.45630998939292,-4.74203026158576,-2.46535017797506,-5.92646640311151,0.0499035515534281,-0.0589725326852048,2.6526165559249,-0.537371235628848,2.62822788861745,2.76415487542538,8.24225873519709,0.943638255571097,0.496969029527461,-5.76802702981888,0.123623238731315,1.45972707379423,-1.81340378744544,3.41401381470334,6.1327726748414,-4.42358629831399,0.363971047735224,-0.0684022620323603,2.83786542524863,-2.23835116842957,-2.88706940148826,-0.552190679424359,-3.49320908760411,-1.24593968103171,1.09881719566642,-1.98069030710912,-0.531708589208192,-0.461959282940044,-0.497973067428932,0.595777616377247,-0.78111740507673,1.13799963020666,7.59970180139577,0.184102018707445,1.58977790773517,-3.10891193292869,1.25122696919753,0.525563877614547,1.3290244344947,-3.21064093629668,6.68153464104531,-1.57780631419931
27-Jan-2020,22.4747344414392,16.0073323949787,15.2573834183832,18.8740641390389,16.8679115011382,15.7601527516398,15.0742170822052,14.7518775355058,7.00518987792276,13.9340878583845,17.8420541394047,18.7223764872331,14.3883569323107,17.6008494839998,12.5129749228558,12.8315682299238,16.2543455694074,15.2776144520269,14.573315112208,11.4652003149086,11.2830846514536,15.6412420233703,15.1172258070276,15.3732647798887,20.5379033100369,21.1337132163713,11.9827007718441,17.1566426152238,14.0104677150792,13.2855063419549,19.0264154925827,12.8734331622786,13.6976556068542,14.6965690060693,17.0823674715681,17.8446727775078,17.1563202542616,10.3074607161411,14.6676957910133,13.9057490372004,16.3768671985067,15.7013753611946,19.0123528662889,17.9545101480965,19.3114994068201,8.68541639921846,9.35810845618708,12.7800203063596,7.82844685204616,8.06726399584192,11.4838189247437
28-Jan-2020,6.95176866674141,10.5642141167988,11.1850935040694,6.02088081282705,6.61887037162544,12.7678916413958,9.42054911399098,8.68907618698904,1.83933394853606,6.41873107668126,9.99003549964784,5.07854611120255,3.62716726258499,4.64145074442885,4.53836238417975,5.67297796989113,-3.46299854581666,4.59783252357011,5.88713660945173,6.06145910200994,4.52775739770481,1.78341995380371,5.41458081137991,6.47786094459938,7.23110990962539,6.67534173767438,7.3994845934559,6.05160460960987,6.09829670609435,9.69664711611878,7.36398661641396,15.1791815927459,12.4491015992575,12.5450466766984,8.84407239411073,7.02493047325024,-0.625521961083616,6.45939361024327,5.70644579321311,5.49451061233253,6.37282602456409,5.4953215474812,9.08228250739146,3.83334022460025,2.14895933463637,7.21892883180126,4.54094737392448,11.169299718377,5.84355969757109,2.62207077327921,0.97803752326964
29-Jan-2020,7.61564518555957,0.904015867916255,2.6586698056879,6.78055861104253,1.62838558730749,4.1170638645168,5.71104676598779,5.98031232836664,7.64085191887776,3.97749217921132,5.02484032004153,2.56982907935591,2.50638717587558,7.03975238188315,8.0683616207096,12.6151822017005,9.64779975493146,4.65489480149789,7.05706426830757,7.73651812498789,3.40686481364115,5.45598394577254,6.43565149714528,8.80972216529717,6.62301942199898,6.70251839073066,6.57066674785964,12.5367672899122,3.04639992941179,6.02990610654992,3.2520367055921,7.92757906322277,9.2082533951308,7.52666434283801,12.7950211207753,6.55829258995286,19.0851630984902,4.59029841184568,4.8989597360266,5.20926406120916,5.35674154314116,10.0080032625486,5.60928414025322,10.429736956976,3.94801941908417,9.65303565860533,7.95454545247147,9.422920504871,6.72587393729576,7.06956343816404,4.75131798006233
30-Jan-2020,13.7164011165071,9.08076435944379,6.01622512513284,6.51530837077699,3.69595428354549,6.13034776492728,8.83999771224085,7.62325814698502,8.27868860526799,5.99134052488561,9.9781993045427,2.95892189366602,5.39224226849859,7.80185577170312,8.37831318637254,11.9650312625291,11.2114197220059,5.11984075542896,9.5693828843204,26.9194016298291,4.06593775756344,8.94953000363662,8.65699690525526,7.84085705577932,7.51847433672573,15.1549809218186,5.56345599352392,8.23360331811685,2.8496505155401,18.7128890274202,3.00699352855568,6.74176852352035,8.60652696420933,13.6185922251247,6.43268749584529,8.86308833997591,10.83585468936,6.10104491064744,7.11511392540083,8.61854909830228,10.9956251643322,8.81749132507099,7.57648188885747,7.46982346627447,5.02103454460508,16.0944850014944,6.98039635359398,7.7262209381137,5.21328169128287,8.35466411167094,2.27719922117844
31-Jan-2020,15.8108491358704,17.7765356882834,14.1477766776032,17.2760847212888,11.2229898426168,17.6234833129221,11.3212826099733,13.4644761693222,9.00773908808824,12.8751592288946,14.6194399518762,9.41847976586196,14.1301146092592,16.2103307164656,15.4695431878136,27.3294167449422,27.4269655743003,15.3248966239464,14.378504448026,21.1251430150037,10.9557467314759,14.6396315132201,19.7356128345557,23.3722753888338,16.0509679591035,34.7853398522477,16.0971320167821,28.7510253365775,11.3017366990016,17.4060763088343,10.0225505169797,15.9034217248586,13.5122806936293,16.1217955094857,14.214145612163,15.8587918805324,13.4003914496396,7.30429551608484,12.3219794194704,9.27102867011813,12.405833836418,20.6143114792891,12.0885111308786,16.6816782342988,12.5000182317357,24.1292985071699,14.456187944882,12.87109144648,17.8613291865183,16.2413049512634,11.1391562510176
01-Feb-2020,3.16513980579258,-5.7637395234625,-2.20005042583291,0.65402857910461,-3.48442783532249,-0.81238052126934,1.58128230730997,0.388983565166548,-2.94075677773942,-7.91275936602526,1.75163056180601,-1.91532786747802,0.437983318394525,3.53416959595696,0.50996021556844,10.2422959074021,4.3589195687797,0.45473165639834,-0.146810715731582,4.93965190451084,1.96876948748338,-0.219891081525746,5.80663434498418,6.60275111458011,3.70299707107489,7.96114569810464,-2.23967447569966,2.48154243725155,-0.840007278746569,3.79921809044677,2.32278786548269,1.5274420156501,0.0574309880936477,-0.887983619035444,3.40056242517731,-2.46310323214402,1.19274552779235,-4.23326032138405,0.280189667430782,-4.266577207494,-2.62881835785609,4.82321622645339,-0.922309822248784,0.396565867899706,-1.74680342391184,5.04309863572278,0.164923003208142,-3.88216096259241,2.29866324087093,8.12638505694371,-5.94281348874566
02-Feb-2020,-6.2789939327155,-3.47485206466844,-7.34805775551503,-4.46075374749046,-10.4400522529928,-7.57070027004465,-7.83635635388598,-6.30069350477381,-10.6216083067439,-11.5215924205202,-5.73673421781947,-4.96550960890327,-5.69924143203542,-5.6834723915523,-6.32177496458232,-4.1731977059358,-7.47228958174496,-5.69522857479829,-6.48558104330967,1.42847586967109,-7.46438920728996,-8.95378392088802,-2.22589538735569,-4.40596335019113,-3.61020373456214,-1.15137365666834,-9.02399549212197,-6.14077592899626,-6.32694314422739,-2.72462976574758,-8.47035891957292,-6.04910416121908,-8.31234844767323,-4.81522659777748,-5.47530310605357,-4.90695434693646,-2.02164125005332,-5.42755065808407,-6.70190714890676,-6.55218490144319,-5.36446989479042,-3.77808072461365,-5.37030440614988,-5.07086629929133,-1.37927862634231,-1.26793847844296,-6.84300196201566,-6.37464221224073,-2.33988973983371,-0.929655957916836,-12.6679105220154
